dc_key,race,sex,fatal,date,has_court_case,age,street_name,block_number,zip_code,council_district,police_district,neighborhood,house_district,senate_district,school_catchment,lng,lat
2.01618E+11,Black (Non-Hispanic),Male,Fatal,8/29/2016 11:53,No,28,SANSOM ST,5500,19139,3,18,Cobbs Creek,190,8,Andrew Hamilton School,-75.231638,39.958467999999996
2.01625E+11,Black (Non-Hispanic),Male,Nonfatal,8/28/2016 12:27,No,32,W ERIE AVE,1300,19140,5,25,Nicetown-Tioga,197,3,Mary M. Bethune School,-75.149184,40.008904
2.01608E+11,White (Non-Hispanic),Male,Nonfatal,8/28/2016 2:17,No,28,COMLY RD,2700,19154,10,8,Torresdale North,173,5,Watson Comly School,-75.000312,40.103789
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/27/2016 12:03,No,19,W CHELTEN AVE,100,19144,8,14,Germantown,198,3,John B. Kelly School,-75.177621,40.032909
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/27/2016 9:28,No,24,COLONIAL ST,1900,19138,9,35,Ogontz,203,4,Prince Hall School,-75.150742,40.05257000000002
2.01622E+11,Black (Non-Hispanic),Male,Fatal,8/27/2016 9:25,No,25,CECIL B MOORE AVE,2800,19121,5,22,Strawberry Mansion,195,3,William D. Kelley School,-75.180974,39.98177400000001
2.01622E+11,Black (Non-Hispanic),Male,Nonfatal,8/27/2016 4:30,No,32,N 24TH ST,1600,19121,5,22,Strawberry Mansion,195,3,William D. Kelley School,-75.174204,39.98028699999999
2.01639E+11,Black (Non-Hispanic),Male,Nonfatal,8/25/2016 22:30,No,26,N TANEY ST,3000,19132,4,39,Nicetown-Tioga,198,7,E. Washington Rhodes School,-75.173847,40.001767
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/25/2016 17:53,Yes,23,SNYDER AVE,2600,19145,2,1,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.191008,39.92707599999998
2.01624E+11,Hispanic (Black or White),Male,Nonfatal,8/25/2016 2:12,No,37,MARTHA ST,3100,19134,1,24,Upper Kensington,175,1,Frances E. Willard School,-75.11098,39.99021499999999
2.01625E+11,Hispanic (Black or White),Male,Nonfatal,8/25/2016 1:46,No,26,W INDIANA AVE,400,19133,7,25,Hunting Park-Fairhill,197,2,Potter-Thomas School,-75.138452,39.996717000000004
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/25/2016 1:36,No,21,CONKLIN ST,1600,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.077123,40.02088100000001
2.01639E+11,Black (Non-Hispanic),Male,Nonfatal,8/25/2016 1:17,No,20,W TORONTO ST,2400,19132,4,39,Nicetown-Tioga,198,7,E. Washington Rhodes School,-75.170169,40.001799999999996
2.01624E+11,Black (Non-Hispanic),Male,Fatal,8/25/2016 0:38,No,21,E MADISON ST,800,19134,7,24,Upper Kensington,180,2,Philip H. Sheridan School,-75.11515,39.99757100000001
2.01635E+11,Black (Non-Hispanic),Female,Nonfatal,8/24/2016 23:09,No,28,N 21ST ST,5900,19138,8,35,Ogontz,201,4,Joseph Pennell School,-75.155785,40.04408500000001
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/24/2016 23:09,No,53,N 21ST ST,5900,19138,8,35,Ogontz,201,4,Joseph Pennell School,-75.155777,40.044249000000015
2.01619E+11,Black (Non-Hispanic),Male,Nonfatal,8/24/2016 18:20,No,22,MARLYN RD,1000,19151,4,19,Haddington-Overbrook,192,7,Lewis C. Cassidy Academics Plus School,-75.249221,39.97785799999998
2.01616E+11,Black (Non-Hispanic),Male,Fatal,8/24/2016 12:24,No,33,N MARKOE ST,800,19139,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.214492,39.967030000000015
2.01617E+11,Black (Non-Hispanic),Male,Nonfatal,8/23/2016 23:24,No,21,S 32ND ST,1200,19146,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.196643,39.93820300000001
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/23/2016 23:10,No,23,MARKET ST,3900,19104,3,18,University City,190,7,Samuel Powel School,-75.201899,39.95713800000001
2.01622E+11,Black (Non-Hispanic),Male,Nonfatal,8/22/2016 18:04,No,48,N 28TH ST,1700,19121,5,22,Strawberry Mansion,195,3,William D. Kelley School,-75.180305,39.98168499999999
2.01625E+11,Black (Non-Hispanic),Male,Fatal,8/22/2016 1:01,Yes,36,N 7TH ST,3700,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140541,40.008666
2.01625E+11,Black (Non-Hispanic),Female,Nonfatal,8/22/2016 1:01,Yes,40,N 7TH ST,3700,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140541,40.008666
2.01625E+11,Black (Non-Hispanic),Female,Nonfatal,8/22/2016 1:01,No,40,N 7TH ST,3700,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140541,40.008666
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/21/2016 18:47,No,20,WALKER ST,5700,19135,7,15,Wissinoming-Tacony,179,2,James J. Sullivan School,-75.066487,40.020364
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/21/2016 16:32,No,23,N LEITHGOW ST,5900,19120,9,35,Olney-Feltonville,203,3,James R. Lowell School,-75.128065,40.04155399999999
2.01615E+11,Hispanic (Black or White),Male,Nonfatal,8/21/2016 12:46,Yes,24,KEYSTONE ST,6000,19135,6,15,Wissinoming-Tacony,177,5,Henry W. Lawton School,-75.055546,40.01575899999999
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/21/2016 12:45,No,28,VERNON RD,1000,19150,9,14,West Oak Lane-Cedarbrook,200,4,Franklin S. Edmonds School,-75.17346,40.06731400000001
2.01639E+11,Black (Non-Hispanic),Male,Nonfatal,8/21/2016 11:58,No,30,W ALLEGHENY AVE,2600,19129,4,39,Nicetown-Tioga,198,7,E. Washington Rhodes School,-75.172982,40.004265000000004
2.01603E+11,Black (Non-Hispanic),Male,Nonfatal,8/21/2016 1:22,No,27,SOUTH ST,1200,19147,2,3,Pennsport-Queen Village,182,1,Andrew Jackson School,-75.161917,39.943174
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 19:02,No,35,S COLORADO ST,2000,19145,2,1,South Broad-Girard Estates,185,1,Stephen Girard School,-75.175101,39.92568700000002
2.01606E+11,Black (Non-Hispanic),Male,Fatal,8/20/2016 19:00,Yes,25,N 12TH ST,600,19123,5,6,Poplar-Temple,181,1,Spring Garden School,-75.157095,39.964794000000005
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 13:53,No,28,MATTHEWS ST,5500,19138,8,14,Germantown,198,4,Mastery Charter School at Pastorius,-75.158383,40.047762
2.01624E+11,Black (Non-Hispanic),Male,Fatal,8/20/2016 12:54,No,21,E HILTON ST,800,19134,7,24,Upper Kensington,180,2,Philip H. Sheridan School,-75.115224,39.997218
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 9:30,Yes,25,S 55TH ST,100,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.231149,39.958795
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 9:30,Yes,15,S 55TH ST,100,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.231149,39.958795
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 9:30,No,24,S 55TH ST,100,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.231149,39.958795
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 9:30,No,15,S 55TH ST,100,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.231149,39.958795
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 9:30,Yes,24,S 55TH ST,100,19139,3,18,Cobbs Creek,190,8,Global Leadership Academy at Huey,-75.231149,39.958795
2.01622E+11,Black (Non-Hispanic),Male,Nonfatal,8/20/2016 1:07,No,27,DIAMOND ST,1100,19122,5,22,Poplar-Temple,181,3,Paul L. Dunbar School,-75.151675,39.98398300000001
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/19/2016 22:14,No,31,OXFORD AVE,4800,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.084084,40.01871299999999
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 23:41,No,39,S 23RD ST,1900,19145,2,1,South Broad-Girard Estates,186,8,Delaplaine McDaniel School,-75.183939,39.928644999999996
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 23:41,No,44,S 23RD ST,1900,19145,2,1,South Broad-Girard Estates,186,8,Delaplaine McDaniel School,-75.183939,39.928644999999996
2.01625E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 21:55,No,24,N 11TH ST,3500,19140,5,25,Hunting Park-Fairhill,197,3,Mary M. Bethune School,-75.146592,40.00551500000001
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 16:39,No,22,W GRANGE AVE,1100,19141,9,35,Oak Lane - Fernrock,201,3,Julia W. Howe School,-75.139929,40.04079300000001
2.01625E+11,Hispanic (Black or White),Female,Nonfatal,8/18/2016 15:39,Yes,37,WATERLOO ST,2900,19133,7,25,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.131684,39.99468800000002
2.01625E+11,Hispanic (Black or White),Male,Nonfatal,8/18/2016 15:39,Yes,17,WATERLOO ST,2900,19133,7,25,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.131684,39.99468800000002
2.01625E+11,Hispanic (Black or White),Female,Nonfatal,8/18/2016 15:39,No,37,WATERLOO ST,2900,19133,7,25,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.131684,39.99468800000002
2.01625E+11,Hispanic (Black or White),Male,Nonfatal,8/18/2016 15:39,Yes,17,WATERLOO ST,2900,19133,7,25,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.131684,39.99468800000002
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 13:05,No,23,LESHER ST,5300,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.075648,40.02222299999999
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 13:05,No,21,LESHER ST,5300,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.075648,40.02222299999999
2.01622E+11,Black (Non-Hispanic),Male,Nonfatal,8/18/2016 9:45,Yes,18,W SUSQUEHANNA AVE,1800,19121,5,22,Sharswood-Stanton,181,3,Tanner G. Duckrey School,-75.162766,39.987097000000006
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/17/2016 18:32,No,27,BENNINGTON ST,3900,19124,7,24,Juniata Park-Harrowgate,180,2,Juniata Park Academy,-75.105413,40.007554000000006
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/17/2016 18:00,No,22,S 21ST ST,2000,19145,2,1,South Broad-Girard Estates,186,8,Stephen Girard School,-75.180959,39.927003999999975
2.01615E+11,White (Non-Hispanic),Male,Nonfatal,8/17/2016 17:00,No,22,COMLY ST,4800,19135,6,15,Wissinoming-Tacony,173,5,Henry W. Lawton School,-75.057933,40.01640999999999
2.01639E+11,Black (Non-Hispanic),Male,Fatal,8/17/2016 14:58,No,21,N CLEVELAND ST,4400,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.155822,40.02091600000001
2.01639E+11,Black (Non-Hispanic),Male,Nonfatal,8/17/2016 14:58,No,26,N CLEVELAND ST,4400,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.155822,40.02091600000001
2.01618E+11,Black (Non-Hispanic),Male,Nonfatal,8/17/2016 5:45,No,36,LOCUST ST,4500,19139,3,18,University City,188,8,Sadie Alexander School,-75.213402,39.954242
2.01601E+11,Black (Non-Hispanic),Male,Nonfatal,8/16/2016 5:30,No,22,CANTRELL ST,2800,19145,2,1,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.192813,39.92685
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/15/2016 12:50,No,23,N 9TH ST,4600,19140,8,35,Logan,201,3,Jay Cooke School,-75.139688,40.02181099999999
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/15/2016 10:25,No,31,W WINGOHOCKING ST,1500,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.150727,40.021753
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/15/2016 10:25,No,21,W WINGOHOCKING ST,1500,19140,8,39,Nicetown-Tioga,198,3,Edward T. Steel School,-75.150727,40.021753
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/15/2016 9:50,No,30,MC MAHON AVE,5800,19144,8,14,Germantown,201,4,Theodore Roosevelt School,-75.167367,40.04502400000002
2.01602E+11,White (Non-Hispanic),Male,Nonfatal,8/15/2016 9:49,No,43,RIPLEY ST,2300,19152,10,2,Rhawnhurst-Fox Chase,174,5,Rhawnhurst School,-75.050507,40.057676000000015
2.01625E+11,Black (Non-Hispanic),Male,Nonfatal,8/15/2016 6:17,No,54,N BROAD ST,3400,19140,5,25,Nicetown-Tioga,197,3,Mary M. Bethune School,-75.15192,40.00539299999999
2.01615E+11,Hispanic (Black or White),Female,Nonfatal,8/14/2016 11:40,No,22,AKRON ST,5100,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.083176,40.02347899999998
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/14/2016 4:30,No,28,E ALLEGHENY AVE,600,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.119239,39.997167999999995
2.01624E+11,Black (Non-Hispanic),Male,Fatal,8/14/2016 1:58,No,16,E ORLEANS ST,2000,19134,1,24,Upper Kensington,175,1,Frances E. Willard School,-75.115914,39.990078
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/13/2016 9:30,No,24,WAKELING ST,1400,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.08173,40.02097799999999
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/13/2016 1:06,No,28,WAKELING ST,2100,19124,7,15,Frankford,179,2,James J. Sullivan School,-75.073003,40.011637
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 22:06,No,31,AMBER ST,2900,19134,1,24,Upper Kensington,175,1,Frances E. Willard School,-75.116728,39.988691
2.01615E+11,Black (Non-Hispanic),Male,Fatal,8/12/2016 10:30,No,24,MEADOW ST,1700,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.081645,40.014390999999996
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 10:30,No,21,MEADOW ST,1700,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.081645,40.014390999999996
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 10:30,No,27,MEADOW ST,1700,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.081645,40.014390999999996
2.01614E+11,Black (Non-Hispanic),Male,Fatal,8/12/2016 10:28,No,18,COLLOM ST,200,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.16302,40.03315299999998
2.01612E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 10:00,No,32,COBBS CREEK PKWY,5900,19143,3,18,Cobbs Creek,191,8,Add B. Anderson School,-75.242177,39.946031999999995
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 5:55,No,34,LIMEKILN PIKE,6200,19141,8,35,Ogontz,201,4,Joseph Pennell School,-75.152852,40.049615
2.01618E+11,Black (Non-Hispanic),Male,Fatal,8/12/2016 5:30,No,20,OSAGE AVE,5600,19143,3,18,Cobbs Creek,190,8,Mastery Charter School at Harrity,-75.235416,39.95410700000001
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/12/2016 2:45,No,24,W NEDRO AVE,300,19120,9,35,Olney-Feltonville,179,3,James R. Lowell School,-75.126773,40.040654
2.01626E+11,Hispanic (Black or White),Male,Fatal,8/12/2016 2:04,No,52,N 2ND ST,2300,19133,7,26,Northern Liberties-West Kensington,197,2,William H. Hunter School,-75.135975,39.985989000000004
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 23:23,No,6,E ASHMEAD ST,500,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.159904,40.03797300000001
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 23:23,No,32,E ASHMEAD ST,500,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.159904,40.03797300000001
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 23:23,No,29,E ASHMEAD ST,500,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.159904,40.03797300000001
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 23:23,No,29,E ASHMEAD ST,500,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.159904,40.03797300000001
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 14:49,Yes,24,N LEE ST,3000,19133,7,24,Hunting Park-Fairhill,180,2,Lewis Elkin School,-75.129196,39.99658100000001
2.01617E+11,Black (Non-Hispanic),Male,Fatal,8/11/2016 14:35,No,24,EARP ST,2200,19146,2,17,Schuylkill-Point Breeze,186,8,George W. Childs School,-75.181014,39.93513
2.01619E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 14:00,No,18,N 61ST ST,1800,19151,4,19,Haddington-Overbrook,192,7,Overbrook Elementary School,-75.242439,39.97905999999998
2.01615E+11,Black (Non-Hispanic),Male,Nonfatal,8/11/2016 4:07,No,17,N 20TH ST,7500,19138,9,14,West Oak Lane-Cedarbrook,203,4,William Rowen School,-75.150284,40.06927900000001
2.01625E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 23:47,No,20,N PERCY ST,3800,19140,5,25,Hunting Park-Fairhill,197,3,Mary M. Bethune School,-75.142713,40.01124000000001
2.01639E+11,Black (Non-Hispanic),Male,Fatal,8/10/2016 23:15,No,26,N 22ND ST,2900,19132,8,39,Nicetown-Tioga,197,3,Thomas M. Peirce School,-75.166898,39.998697
2.01625E+11,Hispanic (Black or White),Male,Fatal,8/10/2016 22:02,No,46,GERMANTOWN AVE,2900,19133,5,25,Hunting Park-Fairhill,181,3,Mastery Charter School at Clymer,-75.147124,39.996248
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 22:02,No,26,W OLNEY AVE,1500,19141,8,35,Ogontz,201,4,Joseph Pennell School,-75.146614,40.039044
2.01625E+11,Hispanic (Black or White),Male,Fatal,8/10/2016 22:02,Yes,46,GERMANTOWN AVE,2900,19133,5,25,Hunting Park-Fairhill,181,3,Mastery Charter School at Clymer,-75.147124,39.996248
2.01624E+11,White (Non-Hispanic),Male,Nonfatal,8/10/2016 17:25,No,49,E ALLEGHENY AVE,2400,19134,1,24,Richmond-Bridesburg,177,1,Richmond School,-75.105671,39.987615999999996
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 6:39,No,40,FORREST AVE,8200,19150,9,14,West Oak Lane-Cedarbrook,200,4,Franklin S. Edmonds School,-75.172493,40.074525
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 4:32,No,27,N 16TH ST,5700,19141,8,35,Ogontz,201,4,Joseph Pennell School,-75.148032,40.04062399999999
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 1:25,No,47,CHELTEN AVE,2100,19138,8,35,Ogontz,201,4,Mastery Charter School at Pastorius,-75.15636,40.051841999999986
2.01635E+11,Black (Non-Hispanic),Male,Nonfatal,8/10/2016 1:25,No,47,CHELTEN AVE,2100,19138,8,35,Ogontz,201,4,Mastery Charter School at Pastorius,-75.15636,40.051841999999986
2.01612E+11,Hispanic (Black or White),Male,Nonfatal,8/9/2016 19:00,No,26,S 66TH ST,2200,19142,2,12,Paschall-Kingsessing,191,8,John M. Patterson School,-75.234745,39.923938
2.01635E+11,Black (Non-Hispanic),Female,Nonfatal,8/9/2016 8:58,No,6,N WOODSTOCK ST,6300,19138,8,35,Ogontz,201,4,Prince Hall School,-75.153809,40.051303
2.01612E+11,Black (Non-Hispanic),Male,Nonfatal,8/8/2016 12:43,Yes,54,S 60TH ST,1800,19143,2,12,Paschall-Kingsessing,191,8,S. Weir Mitchell School,-75.232415,39.934405
2.01612E+11,Black (Non-Hispanic),Male,Nonfatal,8/8/2016 12:25,No,31,WOODLAND AVE,6000,19142,2,12,Paschall-Kingsessing,191,8,Thomas G. Morton School,-75.229064,39.929205999999986
2.01602E+11,Black (Non-Hispanic),Male,Fatal,8/8/2016 5:22,Yes,45,SUMMERDALE AVE,5800,19149,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.088842,40.035443000000015
2.01626E+11,Black (Non-Hispanic),Male,Nonfatal,8/8/2016 5:01,No,62,N MARSHALL ST,1600,19122,5,26,Poplar-Temple,181,3,James R. Ludlow School,-75.14612,39.97672900000001
2.01603E+11,White (Non-Hispanic),Male,Fatal,8/8/2016 2:44,Yes,28,S 7TH ST,2800,19148,1,3,Snyder-Whitman,184,1,D. Newlin Fell School,-75.160058,39.913308
2.01606E+11,Black (Non-Hispanic),Male,Nonfatal,8/7/2016 12:40,No,19,N 8TH ST,400,19123,1,6,Northern Liberties-West Kensington,175,1,General Philip Kearny School,-75.152084,39.95837699999999
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/7/2016 12:30,No,28,KENSINGTON AVE,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.115506,39.995408999999995
2.01624E+11,Black (Non-Hispanic),Male,Fatal,8/7/2016 12:29,No,29,BRADDOCK ST,3400,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.104707,39.997148
2.01619E+11,Black (Non-Hispanic),Male,Fatal,8/7/2016 12:15,No,33,SPRING ST,5400,19139,4,19,Haddington-Overbrook,190,7,Universal Charter School at Daroff,-75.23001,39.96425900000001
2.01606E+11,Black (Non-Hispanic),Male,Nonfatal,8/7/2016 10:45,No,33,SPRING GARDEN ST,600,19123,1,6,Northern Liberties-West Kensington,175,1,General Philip Kearny School,-75.148338,39.961248
2.01606E+11,Black (Non-Hispanic),Male,Nonfatal,8/7/2016 10:45,No,28,N 6TH ST,400,19123,1,6,Northern Liberties-West Kensington,175,1,General Philip Kearny School,-75.148804,39.96069899999999
2.01625E+11,Hispanic (Black or White),Male,Nonfatal,8/7/2016 8:35,No,24,W HUNTING PARK AVE,1000,19140,5,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.142023,40.016172
2.01606E+11,White (Non-Hispanic),Male,Nonfatal,8/7/2016 3:46,No,27,CALLOWHILL ST,100,19106,1,6,Center City East,175,1,General George A. McCall School,-75.139969,39.956925
2.01612E+11,Hispanic (Black or White),Male,Fatal,8/7/2016 1:49,No,39,ESSINGTON AVE,6500,19153,2,12,Airport-Navy Yard,185,8,John M. Patterson School,-75.221231,39.914538
2.01616E+11,Black (Non-Hispanic),Male,Nonfatal,8/6/2016 11:30,No,20,BROWN ST,3700,19104,3,16,Mill Creek-Parkside,195,7,Morton McMichael School,-75.196936,39.96804999999999
2.01612E+11,White (Non-Hispanic),Female,Nonfatal,8/6/2016 11:20,No,22,MALLARD PL,7200,19153,2,12,Eastwick-Elmwood,185,8,John M. Patterson School,-75.234035,39.908806999999996
2.01619E+11,Black (Non-Hispanic),Male,Nonfatal,8/6/2016 10:45,No,31,CALLOWHILL ST,6100,19139,4,19,Haddington-Overbrook,192,7,John Barry School,-75.241596,39.96832100000001
2.01619E+11,Black (Non-Hispanic),Male,Nonfatal,8/6/2016 10:35,No,23,N 66TH ST,800,19151,4,19,Haddington-Overbrook,192,7,Lewis C. Cassidy Academics Plus School,-75.251938,39.974654
2.01622E+11,Black (Non-Hispanic),Male,Fatal,8/6/2016 8:47,Yes,32,JEFFERSON ST,1700,19121,5,22,Sharswood-Stanton,181,3,General George G. Meade School,-75.163784,39.976504999999996
2.01624E+11,Black (Non-Hispanic),Male,Nonfatal,8/5/2016 10:07,No,17,ROSEHILL ST,2900,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.124852,39.99383000000001
2.01639E+11,Black (Non-Hispanic),Male,Nonfatal,8/5/2016 5:23,No,38,N 19TH ST,3600,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.159306,40.00991500000001
2.01612E+11,Black (Non-Hispanic),Male,Nonfatal,8/4/2016 11:25,No,20,S 69TH ST,2200,19142,2,12,Paschall-Kingsessing,191,8,John M. Patterson School,-75.23902,39.920607999999994
2.01614E+11,Black (Non-Hispanic),Male,Nonfatal,8/4/2016 9:42,No,25,FORREST AVE,7200,19138,9,14,West Oak Lane-Cedarbrook,200,4,Samuel Pennypacker School,-75.154274,40.063687999999985
